sample_index,utc_time,utc_datetime,elapsed_min,elapsed_h,dt_s,session_id,trial_id,split,episode_number,step_number,ph_measured,acid_flow,acetate_flow,water_flow,total_flow,water_fraction,buffer_flow_fraction,valid_for_model,valid_for_model_before_flat_trial_filter,uninformative_flat_ph_trial,flow_ratio_acetate_acid,log10_molar_base_acid_ratio,acid_analytical_mol_l,acetate_analytical_mol_l,total_buffer_mol_l,sodium_mol_l,ph_equilibrium_charge_balance,prediction_equilibrium_raw,residual_equilibrium_raw,prediction_equilibrium_bias,residual_equilibrium_bias,prediction_equilibrium_affine,residual_equilibrium_affine
168,2026-05-12T19:52:03.518Z,2026-05-12 19:52:03.518000+00:00,1445.9285166666666,24.09880861111111,141.907,2,6,train,2,23,4.593334197998047,6.287487506866455,5.229246616363525,9.281452178955078,20.79818630218506,0.4462625752121457,0.5537374247878543,True,True,False,0.8316909752349817,-0.08003801106550414,0.030230941369180312,0.025142801109605123,0.05537374247878543,0.025142801109605123,4.680622012008411,4.680622012008411,-0.0872878140103639,4.337579755119027,0.25575444287902016,4.3586798372806905,0.23465436071735635
169,2026-05-12T19:54:25.656Z,2026-05-12 19:54:25.656000+00:00,1448.2974833333333,24.138291388888888,142.138,2,6,train,2,24,4.765908241271973,3.5648081302642822,5.365047931671143,3.621104001998901,12.550960063934326,0.2885121125039896,0.7114878874960103,True,True,False,1.505003280856352,0.17753744667820537,0.028402672880044433,0.04274611586955661,0.07114878874960104,0.04274611586955661,4.937831117458189,4.937831117458189,-0.17192287618621638,4.594788860568805,0.17111938070316768,4.562109876773557,0.20379836449841537
170,2026-05-12T19:56:47.354Z,2026-05-12 19:56:47.354000+00:00,1450.6591166666667,24.177651944444445,141.698,2,6,train,2,25,4.570728302001953,4.845654487609863,4.221555709838867,7.144629001617432,16.211839199066162,0.44070440829619,0.55929559170381,True,True,False,0.8712044411406569,-0.05987991934277216,0.029889603690918573,0.02603995547946243,0.055929559170381005,0.02603995547946243,4.700741652432865,4.700741652432865,-0.13001335043091178,4.357699395543481,0.21302890645847228,4.374592723564291,0.19613557843766216
171,2026-05-12T19:59:09.045Z,2026-05-12 19:59:09.045000+00:00,1453.0206333333333,24.217010555555554,141.691,2,6,train,2,26,4.658393859863281,3.593733310699463,3.8036744594573975,6.83250618,14.22991395015686,0.48015091334580307,0.519849086654197,True,True,False,1.0584186779060334,0.02465749523835398,0.025254778934624886,0.026730129730794815,0.0519849086654197,0.026730129730794815,4.785205901688319,4.785205901688319,-0.1268120418250378,4.442163644798935,0.21623021506434625,4.44139660102316,0.216997258840121
172,2026-05-12T20:01:31.443Z,2026-05-12 20:01:31.443000+00:00,1455.3939333333333,24.256565555555554,142.398,2,6,train,2,27,4.14453125,9.536799430847168,2.546795129776001,3.582962989807129,15.666557550430298,0.22870135818118634,0.7712986418188137,True,True,False,0.2670492494094285,-0.5734086383568978,0.06087361183302984,0.016256252348851523,0.07712986418188136,0.016256252348851523,4.188779849544475,4.188779849544475,-0.04424859954447502,3.8457375926550905,0.2987936573449095,3.9696754497442166,0.1748558002557834
173,2026-05-12T20:03:53.561Z,2026-05-12 20:03:53.561000+00:00,1457.7625666666668,24.296042777777778,142.118,2,6,train,2,28,4.797885894775391,5.612346649169922,7.919260025024414,8.927486419677734,22.45909309387207,0.39749986263308135,0.6025001373669187,True,True,False,1.4110425674072875,0.14954011546323684,0.024989195359367573,0.035260818377324296,0.060250013736691865,0.035260818377324296,4.909905532631645,4.909905532631645,-0.11201963785625413,4.566863275742261,0.23102261903312993,4.540023167151862,0.2578627276235288
174,2026-05-12T20:06:15.936Z,2026-05-12 20:06:15.936000+00:00,1460.1354833333332,24.335591388888886,142.375,2,6,train,2,29,4.549777030944824,6.85363245,5.102411270141602,7.131011009216309,19.08705472935791,0.3736045770460363,0.6263954229539637,True,True,False,0.7444827698838157,-0.12814534899437383,0.035907228994625284,0.02673231330077109,0.06263954229539637,0.02673231330077109,4.632515105748867,4.632515105748867,-0.08273807480404294,4.289472848859483,0.2603041820853411,4.320631457060459,0.22914557388436485
175,2026-05-12T20:08:37.316Z,2026-05-12 20:08:37.316000+00:00,1462.4918166666669,24.374863611111113,141.38,2,7,train,3,0,4.644610404968262,9.542545318603516,8.496578216552734,2.5826752185821533,20.621798753738403,0.12524005541048913,0.8747599445895109,True,True,False,0.8903890872792993,-0.050420171408552136,0.04627406868119884,0.041201925777752245,0.08747599445895109,0.041201925777752245,4.709968359508254,4.709968359508254,-0.06535795453999249,4.36692610261887,0.27768430234939157,4.38189024664946,0.26272015831880147
176,2026-05-12T20:10:59.201Z,2026-05-12 20:10:59.201000+00:00,1464.8565666666666,24.41427611111111,141.885,2,7,train,3,1,4.017719268798828,8.793756484985352,1.7661807537078855,5.839504718780518,16.399441957473755,0.3560794772116783,0.6439205227883217,True,True,False,0.2008448558614854,-0.6971392871565112,0.053622290976661886,0.010769761302170285,0.06439205227883217,0.010769761302170285,4.066997767816091,4.066997767816091,-0.04927849901726322,3.723955510926707,0.2937637578721213,3.873356411379667,0.1443628574191611
177,2026-05-12T20:13:21.120Z,2026-05-12 20:13:21.120000+00:00,1467.2218833333332,24.453698055555552,141.919,2,7,train,3,2,4.312142372131348,5.712976932525635,2.693763971328736,9.727528572,18.13426947585437,0.536416897573521,0.4635831024264791,True,True,False,0.4715166896600538,-0.32650293050038204,0.03150376109791694,0.014854549144730975,0.046358310242647915,0.014854549144730975,4.435075872594215,4.435075872594215,-0.12293350046286733,4.092033615704831,0.22010875642651673,4.164474189891181,0.14766818224016642
178,2026-05-12T20:15:42.890Z,2026-05-12 20:15:42.890000+00:00,1469.5847166666667,24.493078611111113,141.77,2,7,train,3,3,4.925249099731445,4.074304103851318,7.760206223,2.3196709156036377,14.154181242454957,0.16388591299409594,0.8361140870059041,True,True,False,1.9046703498799975,0.27981982115783455,0.028785162730787916,0.054826245969802484,0.0836114087005904,0.054826245969802484,5.040029639518721,5.040029639518721,-0.11478053978727587,4.696987382629337,0.22826171710210819,4.642940022123703,0.28230907760774215
179,2026-05-12T20:18:04.341Z,2026-05-12 20:18:04.341000+00:00,1471.9422333333334,24.532370555555556,141.451,2,7,train,3,4,4.793475151062012,3.311570882797241,5.202599525,5.206424713134766,13.720595120932007,0.3794605603653368,0.6205394396346632,True,True,False,1.5710367403053838,0.19618634158059403,0.024135767097632235,0.03791817686583408,0.06205394396346632,0.03791817686583408,4.956511828685343,4.956511828685343,-0.16303667762333163,4.613469571795959,0.18000557926605243,4.576884695169078,0.21659045589293413
180,2026-05-12T20:20:27.025Z,2026-05-12 20:20:27.025000+00:00,1474.3202999999999,24.572004999999997,142.684,2,7,train,3,5,5.117672920227051,1.6180973052978516,6.675900936126709,7.867712497711182,16.161710739135742,0.48681186198064036,0.5131881380193597,True,True,False,4.125772235247522,0.6155052489145209,0.010011918486943421,0.04130689531499255,0.05131881380193597,0.04130689531499255,5.375732033266719,5.375732033266719,-0.25805911303966855,5.032689776377335,0.0849831438497155,4.908451428100501,0.2092214921265496
181,2026-05-12T20:22:49.168Z,2026-05-12 20:22:49.168000+00:00,1476.68935,24.61148916666667,142.143,2,7,train,3,6,5.138072967529297,2.0108442306518555,7.794434070587158,7.454750061035156,17.26002836227417,0.4319083320470815,0.5680916679529185,True,True,False,3.876199832773937,0.5884061584803545,0.01165029505424815,0.0451588717410437,0.056809166795291854,0.0451588717410437,5.34861622271892,5.34861622271892,-0.2105432551896227,5.0055739658295355,0.13249900169976137,4.88700517952787,0.2510677880014267
182,2026-05-12T20:25:10.893Z,2026-05-12 20:25:10.893000+00:00,1479.0514333333333,24.65085722222222,141.725,2,7,train,3,7,4.096011161804199,8.205654144,2.0521554946899414,7.715114593505859,17.9729242321958,0.4292631790927704,0.5707368209072295,True,True,False,0.2500904204194962,-0.6019029433699808,0.045655643110656424,0.01141803898006654,0.057073682090722964,0.01141803898006654,4.161368836303396,4.161368836303396,-0.0653576744991966,3.8183265794140113,0.2776845823901879,3.947995721507453,0.14801544029674618
183,2026-05-12T20:27:32.473Z,2026-05-12 20:27:32.473000+00:00,1481.4111,24.690185,141.58,2,7,train,3,8,4.418554306030273,3.118473052978516,2.122923851013184,3.8299639225006095,9.07136082649231,0.42220390035808664,0.5777960996419134,True,True,False,0.6807574780822739,-0.1670075792615507,0.03437712502705462,0.023402484937136724,0.05777960996419134,0.023402484937136724,4.593787038567966,4.593787038567966,-0.175232732537693,4.250744781678582,0.16780952435169105,4.29000092311293,0.1285533829173433
184,2026-05-12T20:29:54.374Z,2026-05-12 20:29:54.374000+00:00,1483.7761166666667,24.729601944444443,141.901,2,7,train,3,9,4.5861663818359375,6.623647689819336,5.637491226196289,2.030766487121582,14.291905403137207,0.14209207448824912,0.8579079255117509,True,True,False,0.8511158035867779,-0.07001134539470578,0.04634544872068201,0.03944534383049308,0.08579079255117508,0.03944534383049308,4.690404358161881,4.690404358161881,-0.10423797632594312,4.347362101272497,0.23880428056344094,4.366416822566858,0.21974955926907924
185,2026-05-12T20:32:17.416Z,2026-05-12 20:32:17.416000+00:00,1486.16015,24.769335833333333,143.042,2,7,train,3,10,4.555841445922852,2.8945183753967285,2.5017216205596924,1.1294678449630735,6.525707840919495,0.1730797443735893,0.8269202556264107,True,True,False,0.8642963340029933,-0.06333732909832474,0.04435562311335227,0.038336402449288806,0.08269202556264107,0.038336402449288806,4.697086871865643,4.697086871865643,-0.14124542594279177,4.354044614976259,0.2017968309465923,4.3717021098987,0.18413933602415167
186,2026-05-12T20:34:39.218Z,2026-05-12 20:34:39.218000+00:00,1488.5235166666666,24.80872527777778,141.802,2,7,train,3,11,4.551981925964356,8.919845581054688,2.7343437671661377,4.778940200805664,16.43312954902649,0.2908113263848012,0.7091886736151988,True,True,False,0.3065460878575913,-0.5135042219693091,0.0542796522989932,0.016639215062526677,0.07091886736151988,0.016639215062526677,4.248418191944869,4.248418191944869,0.30356373401948744,3.9053759350554844,0.6466059909088719,4.016844193356873,0.5351377326074838
187,2026-05-12T20:37:01.024Z,2026-05-12 20:37:01.024000+00:00,1490.88695,24.848115833333335,141.806,2,7,train,3,12,4.550879478,6.321552276611328,2.450877904891968,3.098689556121826,11.871119737625122,0.26102757150200684,0.7389724284979932,True,True,False,0.38770191206988847,-0.41150205713219196,0.05325152484626516,0.02064571800353417,0.07389724284979933,0.02064571800353417,4.349801587946092,4.349801587946092,0.20107789005390764,4.006759331056708,0.5441201469432917,4.097029644864835,0.45384983313516436
188,2026-05-12T20:39:22.506Z,2026-05-12 20:39:22.506000+00:00,1493.2449833333333,24.887416388888887,141.482,2,7,train,3,13,4.553636551,5.609539031982422,4.121610164642334,2.6237668991088867,12.354916095733643,0.21236622562049748,0.7876337743795025,True,True,False,0.7347502426034014,-0.13386026185786618,0.04540329524309347,0.03336008219485679,0.07876337743795025,0.03336008219485679,4.626673162053612,4.626673162053612,-0.07303661105361137,4.283630905164228,0.2700056458357727,4.3160109875224055,0.23762556347759478
189,2026-05-12T20:41:43.731Z,2026-05-12 20:41:43.731000+00:00,1495.5987333333333,24.926645555555556,141.225,2,7,train,3,14,4.557495117,3.851474046707153,2.850994348526001,6.965711594,13.668179989233154,0.5096297824207103,0.4903702175792896,True,True,False,0.740234599520015,-0.13063061928219674,0.028178397195098962,0.020858624562829994,0.049037021757928956,0.020858624562829994,4.630218203660799,4.630218203660799,-0.07272308666079841,4.287175946771415,0.27031917022858565,4.318814807211808,0.238680309788192
190,2026-05-12T20:44:05.340Z,2026-05-12 20:44:05.340000+00:00,1497.9588833333332,24.96598138888889,141.609,2,7,train,3,15,4.559700965881348,4.512784481048584,9.559214592,8.438563346862793,22.510562419911377,0.37487127995516406,0.625128720044836,True,True,False,2.118251964423268,0.32597761783486995,0.02004740884242354,0.042465463162060055,0.06251287200448359,0.042465463162060055,5.086239080344632,5.086239080344632,-0.5265381144632846,4.743196823455248,-0.18349585757390052,4.67948767216012,-0.11978670627877275
191,2026-05-12T20:46:26.478Z,2026-05-12 20:46:26.478000+00:00,1500.3111833333335,25.00518638888889,141.138,2,7,train,3,16,4.548673629760742,7.070611476898193,3.827148438,3.484979152679444,14.382739067577637,0.24230288377653156,0.7576971162234685,True,True,False,0.5412754541109267,-0.266581666952692,0.04916039596961858,0.026609315652728272,0.07576971162234686,0.026609315652728272,4.494224235653803,4.494224235653803,0.05444939410693905,4.151181978764419,0.3974916509963231,4.2112554024462705,0.3374182273144717
192,2026-05-12T20:48:48.719Z,2026-05-12 20:48:48.719000+00:00,1502.6818666666666,25.044697777777778,142.241,2,7,train,3,17,4.553084373474121,8.379892349243164,7.891027450561523,3.3917808532714844,19.662700653076172,0.1724982195027645,0.8275017804972356,True,True,False,0.9416621505017552,-0.026104885413978873,0.04261821657714224,0.040131961472581315,0.08275017804972355,0.040131961472581315,4.734282520718524,4.734282520718524,-0.18119814724440264,4.39124026382914,0.16184410964498142,4.401120634184116,0.1519637392900055
193,2026-05-12T20:51:10.789Z,2026-05-12 20:51:10.789000+00:00,1505.0497,25.084161666666667,142.07,2,7,train,3,18,4.565215110778809,4.927229881286621,8.333495140075684,5.5010600090026855,18.76178503036499,0.29320557719318824,0.7067944228068118,True,True,False,1.6913144588049143,0.2282243616055769,0.02626205274877711,0.04441738953190407,0.07067944228068118,0.04441738953190407,4.988494571337388,4.988494571337388,-0.4232794605585797,4.645452314448004,-0.08023720366919562,4.602180263883173,-0.03696515310436421
194,2026-05-12T20:53:32.949Z,2026-05-12 20:53:32.949000+00:00,1507.4190333333333,25.123650555555557,142.16,2,7,train,3,19,4.570728302001953,7.137866020202637,7.456635952,1.0926467180252075,15.687148690227843,0.06965234661834124,0.9303476533816588,True,True,False,1.0446589962455353,0.018974548612205974,0.045501360133400795,0.04753340520476509,0.09303476533816588,0.04753340520476509,4.779285082345734,4.779285082345734,-0.20855678034378045,4.4362428254563495,0.1344854765456036,4.436713747705872,0.13401455429608156
195,2026-05-12T20:55:54.568Z,2026-05-12 20:55:54.568000+00:00,1509.77935,25.162989166666666,141.619,2,7,train,3,20,4.566868782043457,7.172682285308838,1.4326977729797363,6.776312828063965,15.381692886352539,0.4405440206179303,0.5594559793820697,True,True,False,0.1997436546038297,-0.6995270083309374,0.04663129304624737,0.0093143048919596,0.05594559793820697,0.0093143048919596,4.065268725334604,4.065268725334604,0.5016000567088534,3.722226468445219,0.8446423135982379,3.87198888910755,0.6948798929359072
196,2026-05-12T20:58:16.503Z,2026-05-12 20:58:16.503000+00:00,1512.1449333333333,25.202415555555554,141.935,2,7,train,3,21,4.567971229553223,2.1303534507751465,1.1738219261169434,7.507896423339844,10.812071800231934,0.6943994233536989,0.30560057664630114,True,True,False,0.5509986738068459,-0.25884944644596797,0.01970347117681412,0.010856586487815992,0.03056005766463011,0.010856586487815992,4.503097339600416,4.503097339600416,0.06487388995280696,4.160055082711032,0.407916146842191,4.218273256200425,0.3496979733527974
197,2026-05-12T21:00:38.039Z,2026-05-12 21:00:38.039000+00:00,1514.5038666666667,25.24173111111111,141.536,2,7,train,3,22,4.578998565673828,3.3311359882354736,7.616665363311768,6.235091686248779,17.18289303779602,0.362866234023216,0.6371337659767841,True,True,False,2.28650688240031,0.3591725129478305,0.019386351186079114,0.044327025411599295,0.06371337659767841,0.044327025411599295,5.119417064617118,5.119417064617118,-0.5404184989432901,4.776374807727734,-0.19737624205390603,4.7057285730762946,-0.12673000740246643
198,2026-05-12T21:02:59.059Z,2026-05-12 21:02:59.059000+00:00,1516.8542,25.280903333333335,141.02,2,7,train,3,23,4.558598518371582,2.907059669494629,1.9698972702026367,1.8399066925048828,6.716863632202148,0.27392348471747413,0.7260765152825259,True,True,False,0.677625330802064,-0.16901036769810307,0.043280016220033614,0.029327635308218976,0.07260765152825259,0.029327635308218976,4.591625708078474,4.591625708078474,-0.03302718970689167,4.24858345118909,0.3100150671824924,4.288291498611548,0.27030701976003435
199,2026-05-12T21:05:20.846Z,2026-05-12 21:05:20.846000+00:00,1519.2173166666666,25.32028861111111,141.787,2,7,train,3,24,4.573485374450684,9.455929756,5.500927448272705,1.6760663986206057,16.63292360289331,0.10076799717453476,0.8992320028254652,True,True,False,0.5817436878464799,-0.23526832028586483,0.05685067749818278,0.03307252278436375,0.08992320028254652,0.03307252278436375,4.525351141651764,4.525351141651764,0.04813423279891982,4.18230888476238,0.3911764896883039,4.235874078777277,0.33761129567340653
200,2026-05-12T21:07:43.066Z,2026-05-12 21:07:43.066000+00:00,1521.5876500000002,25.35979416666667,142.22,2,7,train,3,25,4.582306861877441,1.846617579460144,8.586780548095703,4.173785209655762,14.607183337211609,0.28573511492959075,0.7142648850704093,True,True,False,4.650004767422411,0.6674533981510689,0.012641845705844671,0.05878464280119626,0.07142648850704093,0.05878464280119626,5.427609245619403,5.427609245619403,-0.845302383741962,5.084566988730019,-0.5022601268525779,4.949481792633016,-0.3671749307555743
